platform,press,keyword,comment
news,기타,이재명,"가화만사성....이라 하였거늘....자기 집안 하나 제대로 건사하지 못하고....온갖 불법과 도박 형제간의 아귀다툼,심지어는 엽기적인 살인까지 난무하는 집안에서 나라의 안위를 논하다니....실소를 금할 수가 없습니다."
news,기타,이재명,"이준석이는수많은 국민들이 보는 앞에서 마치 이재명후보가 젖가락발언을 한 것으로 들리도록 질문을 했고, 토론이 끝나고는 누구를 특정해서 한 발언이 아니라고 하다가 잠시 뒤에는 욕설한 사람이 이재명아들이라고 확인했다고 말바꾸기를 하고 있다. 그러나 극우유트뷰 가세연에서 젖가락발언이 이재명아들의 것이라고 주장하는 근거는 긴 아이디중 일부가 일치한다는것 외에 아무런 근거도 없는 것이다. 수많은 아이디를 뒤져보면 비슷하게 겹치는 아이디를 찾는 것은 아주 어려운 일만은 아니다. 그리고 신체부위에 대한 표현은 원래 남성의 신체였다고 한다."
news,기타,이재명,이회창 후보가 아들 병력비리 거짓 사보타주 때문에 대선에서 패배한거 잊었나 보네. 그때 주범이 누구?
news,기타,이재명,나랑은 별개다라고 하겠지 에혀....저런것들을 지지하는 인간들도 문제다
news,기타,이재명,지 애비가 그러니 자식도 그러지.. 부전자전인거야.. 보고 배운게 그러니 어쩌겠어. 이해해야지
news,기타,이재명,토론할때도 계속말돌리고 샤워 했어 안했어로 물고늘어지는거 잘봤습니다. 말돌릴필요없는걸 왜 말을 못할까요;;
news,기타,이재명,젊은 청년들 이제 아셔죠 이준석이가 얼마나 영악한 괴물 망나니인지 제발 실체를 정확히 알고 씨부럽시다
news,기타,이재명,좌파의 이중성이 대한민국을 지배하는 현실...
news,기타,이재명,젓가락 신공누설로 이준석이 빵가는거 아냐?
news,기타,이재명,조국가족 시즌2네
news,기타,이재명,언행불일치 대왕 이죄명씨
news,기타,이재명,야바이 선동꾼 허갱영 한표!!!!
news,기타,이재명,지은죄도 덮으려는 찢이 너무 시끄러워 윤통도 갔으니 너도 가라
news,기타,이재명,이준석은 뉴스타파 보도한 리베라 호텔 성접대의혹 해명해주세요.
news,기타,이재명,지금 저녁식사중에 이준석이 똥을 갑자기 뿌려서 왜그러냐고 묻고 있는건데 이준석은 그건 남에 똥이다 라고 대답하고 있는꼴임 그게 누구 똥인게 중요하냐고 지금 왜 똥을 뿌렸냐고 묻고 있는거잖아
news,기타,이재명,엉뚱한 동문서답..
news,기타,이재명,탄핵짓거리 거대야당 니들이 민든 경제 상황...자식들 오픈 하고 떳떳히 후보 질 하거라
news,기타,이재명,"남경필 도지사님은 아들 마약 문제로 정계에서 은퇴하셨다. 아비 노릇 제대로 못했다며,, 리죄명은 본인 삶이 범죄자에 유죄 판결에 지금도 재판 앞두고,, 아들까지 개차반인데,, 뭔 정신으로 나라를 다스리겠다는거냐,, 이런자를 지지하는 사람들은 또 뭐고!! 리죄명이는 개념있는 국민들 투표로 심판할거다."
news,기타,이재명,이회창 아들때 생각나네요
news,기타,이재명,어느당이던 도긴개긴인데 탄핵과더불어더듬어만진공산당 다운 내로남불식 화법 명불허전 입니다자유민주주의에서 사회주의공산당을 몰아내자 멸공!!
news,기타,이재명,국가 찢어먹기.. 개봉박두 야바위 _-
news,기타,이재명,"윤석열+전광훈의 아바타 김문수가 당선되면 내란수괴 윤석열은 사면되고 내란에 가담한 잔당들 처벌도 불가능해지고, 전광훈은 국무총리되어 국무위원들 모두 집합시켜 엎드려뻗쳐 원산폭격시킬거다. 또한, 김문수 공약대로 3년 임기 후 물러난다면, 대선+총선을 함께 치룬다면 2년마다 국민의 심판이 가능했던 중간평가는 사라져서 대통령 당선과 총선 승리가 한꺼번에 이뤄지면 지금의 민주당보다 더 심각한 독재정권이 탄생한다. 또한, 중임제 개헌으로 내란수괴 윤석열이 다시 대선후보로 기어나와 박정희같은 군부독재자가 재탄생하게 된다."
news,기타,이재명,엄중한 시기에 자진해서 하차해라
news,기타,이재명,이 엄중한 시기에 김문수후보가 대통령이 꼭되길 기대하고 기도한다. 김문수후보가 가장 청빈하고 강직하고 사람다워 국가와 국민을위해 몸바칠거라고 본다. 사람은 그사람이 살아온 과거와 현재를 보면 그 품성을 다알수 있다.
news,기타,이재명,저거 대통령 돼면...내 세금... 도박자금으로 도는거 아녀?? 끔찍하다..
news,기타,이재명,자식교육 못시킨 자가 한나라에 대통령을 하겠다고 떠들어 대는 모습 과연 그모습을 국민들이 바라겠는가여성비하 발언을 하면서 사과 한마디도 없고 하기사 본인은 형을 정신병원에 입원시키고 형수님에게 욕한자가 반성을 하겠는가...
news,기타,이재명,자식 마저도 자신의 성공을 위해서는 무시해버리는
news,기타,이재명,그러니까 당신은 아니라구요 당신이 있어야할곳은 재판장이라고.....
news,기타,이재명,누굴찍어야할까!아직도고민중입니다 그런데 사전투표폐지주장하면서 사전투표하시는분은 도대체무슨속인가?
news,기타,이재명,"혐준석아... 이재명아들이 살인저지르면 혐준석 너도 생방송에서 똑같이 살인저질러서 증명해보여줄거지? 또한, 이재명아들은 음담패설 육성이 아닌 글로 올린것인데, 혐준석 너는 그걸 전국민이 시청하는 대선후보 TV토론 생방송에서 필터링없는 육성으로 성폭력적 음담패설을 내뱉아 전국민을 상대로 성폭력적 성희롱한 혐준석은 벌금형 5천만원과 징역형 때려서 정치계에서 영구 추방시켜야한다.."
news,기타,이재명,그런 엄중한 시기에 치러지는 대선이니까 후보자와 그 가족에 대한 검증을 제대로 하자는데 뭔 개소리냐!!!
news,기타,이재명,젓가락질 잘 해야만 밥 잘먹나요?
news,기타,이재명,아들놈도 똑바로 못 키운 게 국가 운영 같은 소리하고 있네 장관 탄핵 29번이 국가 운영을 위한 거였냐? 수신제가도 못하는 놈이 어디거 치국평천하를 운운해?
news,기타,이재명,19금 정치인 이준석... 이준석 뉴스는 오후 10시 이후 뉴스에서만 방송해라... 애들이 젓가락 이 선생이 뭐냐 묻는다....
news,기타,이재명,🥢🛢️🐘🥢🛢️🐘🥢🛢️🐘🥢🛢️🐘
news,SBS,이재명,자신의 잘못이 뭔지 모르는 철딱서니 없는 아다
news,SBS,이재명,정치를 박근혜한테 배우고 윤석열 시다바리하다 대선 후보까지 됐는데....감당을 못하네....불쌍한 녀석...
news,SBS,이재명,ㅎㅎ극우꼴통들과 똑같은 행태네 ㅎㅎ앞으로 삼십년은 따라다닐거다 ㅎㅎ
news,SBS,이재명,이준석캠프에서 뉴스타파보도 못하게 가로막고 기자질문 못하게하고 언론들이 띄워주니 신나셨겠지만YTN 2022년 보도에 성상납내용이 있었고 공소시효만료로 흐지부지됐지만 이번에 장부가 나왔고 해명을해야지 본인얘기하세요
news,SBS,이재명,대선가족 얘기하기전에 후보자검증이 우선 아닐까요? 이준석 성상납 룸싸롱 장부의혹에대한 보도를 해명 바랍니다. 너나 잘하세요. 너에 비하면 새발에 피다.
news,SBS,이재명,이재명 아들을 감추기 위한 민주당의 이준석 집단 린치. 이게 현 사태의 핵심!
news,SBS,이재명,그 발언을 듣는 대상이 누구였나요?예를들면 미성년 자녀가 있는 부모가 아이와 함께 하는 자리에서 남의 말을 옮긴답시고 할 수 있는 발언이었나요?
news,SBS,이재명,이재명은 자식까지 그모양이넹. 그집안 유전인자가 더러운 모양인데 국민 50퍼가 지지한다는게 무슨 집단 광기?
news,SBS,이재명,왜 전국민 성희롱이란 말이 나왔는지 진짜 모르나 보네
news,SBS,이재명,그래 엄마는 떡을 돌리더니 아들은 주딩이로 돌리네
news,SBS,이재명,몇일 안남았다 준표형이랑 같이 깜빵가야지~
news,SBS,이재명,ㅉㅉ
news,SBS,이재명,이준석 아버지도 한번 캐보자
news,SBS,이재명,그래서 그 발언 주어가 누구냐고요!??? ㅋㅋㅋ
news,SBS,이재명,누구나 실수는 할 수 있다.실수를 인정하고 사과하고 반성하는 진정성이 뒤따라야 할 것인데 끝내 논점흐리기 물타기 작전으로 이겨먹으려는 교활함에 치가 떨린다. 당장 그 입 다물라!!!
news,SBS,이재명,잘하고 있어요.더 싸워야지...이슈!
news,SBS,이재명,선거비용 절반이라도 보전받기 위한 발악으로 보여져... 찌질해
news,SBS,이재명,좌파들은 이재명 아들 벌금형 받은거 부정하는건가?
news,SBS,이재명,이재명 아들이 미성년자였나? 부모가 다 간섭하고 아들을 통제 가능한거면 부모 잘못이 맞는데 성인 아닌가?
news,SBS,이재명,준석열은 잘못을 모른다는 그래서 정치권에 제2의 윤석열이 부활 할 수 있어서 퇴출이 답이다
news,SBS,이재명,주변에 사람이 다 떠나는데는 이유가있다. 개고기를 양고기로 팔았다더니 본인이 개가 되려네 아주 정치 못하게 잘라야된다. 애들이 험만말 쓰게 되는게 너같은 정치인이 네거티브 한답시고 스피커 노릇하며 다니니 그런거다. 펨코인지 그런것좀 그만봐라!
news,SBS,이재명,ㅋㅋㅋㅋ 준석이 까는 댓글중 벌금형 부정하는 댓글은 없네ㅋㅋㅋㅋㅋㅋㅋ
news,SBS,이재명,때와 장소도 분별 못하는 대선 후보의 수준 잘 알았구요.
news,SBS,이재명,젖가락을 다른 용도로 사용했다는 말에 놀랬는데 숟가락 말할까 무서웠다.
news,SBS,이재명,일베좀 작작좀봐라
news,SBS,이재명,이준석이 이상한 말 한줄알았다. 하지만 이준석 때문에 이재명아들이 나쁜 놈이란걸 알았다. 이준석이 잘한 것이다. 이재명은 내 가족이나와 무슨 상관이냐라고 말하는데 그런 생각으로 나라를 책임진다고? 나중에 나라 망해도 나랑 무슨 상관이냐? 라고 말하겠지!
news,SBS,이재명,사전투표하고 왔다. 이준석 찍으려다가.. 저 방송보고 이재명으로 바꿨넹.. 이준석은 내 가슴속에서 영원히 지웠다.
news,SBS,이재명,도대체 인용해서 문제제기한 사람이 사퇴해야 하면 오만가지 본인과 가족의 쌍욕이 드러난 후보는 뭐냐
news,SBS,이재명,그래도 다른 말로 순화해서 까야지... 이건 좀 그랬다.
news,SBS,이재명,저런게 또 대선호보로... ㅉㅉㅉ
news,연합뉴스,이재명,그럼 고발해라
news,연합뉴스,이재명,민주에 민주 없네...
news,연합뉴스,이재명,민주당 지지하시는 분들은 이재명 아들이 댓글썼어도 그걸 퍼뜨린 사람의 잘못했지만..이재명 아들은 그럴수도 있다고 하는데..이걸 어쩌냐..이게 사람 맞냐??
news,연합뉴스,이재명,역시 부전자전.... 애비란 놈은 자기가 한 말도 기억 못하고..... 아들이란 놈은 지가 쓴 글도 기억 못하고....
news,연합뉴스,이재명,그럼 토론에서 똑바로 말하시지. 왜 입닥치고 계셨나. 불법도박 2억3천만원은 어떻게 설명해볼래? 대선 며칠 안남았다고 입닥치는 전략으로 간거냐. ㅋㅋㅋㅋ계속 퍼나르고 퍼나르고 온 동네방네 다 퍼졌어. ㅋㅋㅋㅋㅋ
news,연합뉴스,이재명,불병확하지만 벌금은 확정 ㅋㅋㅋㅋ
news,연합뉴스,이재명,구역질 나는 정당. 정의를 외치지만 지들 잘못은 절대 인정하지 않고 선전 선동질이나 하는 정당. 토 나온다.
news,연합뉴스,이재명,"요도세자 선거 전략임.. 요도구멍에 젓가락 쑤셔준다는 얘기로.. 이재명 여성지지율 폭등함.. 여성지지율 폭등하니까 더블어 민주당 국회의원들 젓가락 들고 사진찍는거 봐라... 경제니 뭐니 다 필요없음.. 칼로 거기 찢겠다, 요도 구멍에 젓가락 쑤셔준다고 대한민국 여성들 성적 로망 채워주면 여성지지율을 몰빵으로 받는데...ㄷㄷㄷ"
news,연합뉴스,이재명,아들이 쓴 거지만 아버지로서 사과한다 이러고 끝내면 더 순화 못한 이준석 이미지만 나빠지는 건데 왜 이렇게 부인하는 거임
news,연합뉴스,이재명,온가족이 범죄자인 개생충가족입니다. 잘 생각해야합니다. 저런 범죄자가족이 대통령이 되면 안됩니다. 성남의 신화도 이재명것이냥 굴었지만 성남분당의 신화는 김문수라는걸 알았습니다. 청렴하고 경험과 업적이 넘치고 검증된 노동운동가 김문수의 대통령을 지지합니다.
news,연합뉴스,이재명,이재명이 사퇴하고 정계 은퇴해라
news,연합뉴스,이재명,삼권분립이 파괴되고 견제가 안되는 대통령권력보다 더 무서운게 없습니다. https://www.youtube.com/watch?v=8bfyyV0Gb_0
news,연합뉴스,이재명,잘 찢고 잘 쑤시고 횡령도 잘하고 집안 내력이냐 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
news,연합뉴스,이재명,대한미국 국민은 국민세금 도둑놈과 사기꾼을 싫어 합니다 ~~ 양아치는 휴지통에 버려주세요
news,연합뉴스,이재명,어느 시대든 국가 사회의 기풍을 문란케 하는 큰 잘못을 엄중히 나무랄 수 있는 큰 어른이 있어야 한다.
news,연합뉴스,이재명,"햐. . 그냥 인정 하면 되지 저질 댓글로 벌금 500만원, 전과자 라는데도 이렇게 뻔뻔 하게 나오는 집단이 앞으로 나라 운영 한다니 이민 가는 일만 남았다. .,"
news,연합뉴스,이재명,허위사실이라면 힘있는 민주당에서 가장 잘하는 모든 법적인 조치를 취하세요. 근데 왜 가만히 계신가요?
news,연합뉴스,이재명,그럼 TV토론에서 내 아들이 쓴 게 아니라고 강력히 부인해야지 왜 안했나?
news,연합뉴스,이재명,"윤석열의 계엄으로 몇명이 죽였나 ??? 이재명의 불법 부정 부폐로 측근이 7명이 죽였다 !!! 민주당의 카톡검열, 민주파출소, 국회증언법 ( 국회에 기업이나 개인이 불러나가 기밀 영업비밀 말해야 함) 간첩 방지 확대 거부법, 마약 방지 반대법,대법관 100명, 민간인 국방부 장관 선출, 전 국토의 선심성 제2의 거북선 개발 실패 사업, 제2 무안공항, 대북송금의 일상화, 재생에너지 태양광 중국산 시커먼 패널이 전국의 국토를 뒤덮고, 공산당 공무원은 법카로 과일 초밥 사먹고, 배급경제 중국쉐쉐 국가가 아비규환 시작이다 !!!"
news,연합뉴스,이재명,이죄명이되면 맨날 파업할듯. 나라도 한국에서 공장 안짓겠다.
news,연합뉴스,이재명,이재명 후보님.요번만큼은 누가 뭐라해도 최고의 대통령이 되십니다.국민의 후보 얼마나 자신없고 급하면 무조건 안한다는 그놈의 단일화를 외치면서 찿아가기 까지 하는지.참으로 영 우습네요.단일화.단일화 계속 외치다가 낙선 될껍니다.꼭 대통령이 됩니다.건강 챙기시고 조심하세요.항상 화~이팅입니다.😍
news,연합뉴스,이재명,이죄명이 되면 대한민국에 법은 없다 누구도 국민을 지키지 못한다.
news,연합뉴스,이재명,모든 기득권이 반대하고 #그놈 만은 안된다는 #그놈!!! 기득권이 우리 서민 위해서 #그놈 만은 안된다고 할까??
news,연합뉴스,이재명,입법을 장악하고 있는 민주당의 아버지 이재명이 대통령이 되면 행정까지 장악하게 되고 이를 바탕으로 사법까지 장악함으로서 곧 러시아의 푸틴과 같은 독재자가 될것이 뻔하다.그럼에도 지지율1위라니 나라의 미내가 암울하다.
news,연합뉴스,이재명,이재명 콩가루 집안??.이재명. 사법부재판 5건 부인은ㆍ법카로 과일동2700만원사용 아들은ㆍ 여성혐오발언등 완전콩가루 집안아닌가???
news,연합뉴스,이재명,학아 정신. 차려라 니들은 설명을. 명확하게 하면될일들을 뻣하면 뭣하면 모르겠다. 약한곳을. 찌르면 모르겠다가 그당. 마스코트입니까. 어떤자는 거래서. 어쩌라고요 이게. 뭡니까. 그리고 니들만의 국민입니까. 입만 열면 국민 타령에 아님 넘탓 그많은 국회의원들은 여태 무의도식많 했다는거여 뭐여 국민 눈 그만 속여라
news,연합뉴스,이재명,나 보수인데 이번엔 이재명이 백프로 된다 대통령 되면 문바지 떨거지들 반드시 숙청하길 바란다 안그러면 니가 죽는다
news,연합뉴스,이재명,왜 ~사전투표하라는걸까 꼼수~~
news,연합뉴스,이재명,"습관적욕설하고 거짓말하는 이재명후보는 주변사람들이 얘기하고 주변에 벌어지는 일들만해도 대통령이되어서는 안된다! 부전자전이라고 그런 아버지밑에서 배운게 그모양이니 한두번도 아니고 여성혐오 글도 상상하기힘든 게시물들을 쓰고 작년에 벌금도 맞았던데! 이런범죄자가족 법카남발, 7급공무원을 노예처럼 부리고, 이런범죄자가족들이 어떻게 대통령이 되겟다고 이난리인지"
news,연합뉴스,이재명,김떡수는 사전투표하지마라 부정선거잖아..
news,연합뉴스,이재명,우둔한국민들 참 멍청한국민들이지 후진국
news,연합뉴스,이재명,거짓조작하지마라 대통려은 전과자가하는것이아니여~김문수대통령!!!!
news,연합뉴스,이재명,트럼프 서명 세레머니 하는 거 많이 봤을탠데 민주당은 근로기준법 주 36시간 변경 및 포괄임금제 폐지 법안 빨리 통과시켜놓구 취임식때 바로 대통령 재가 세레머니 준비해놔라 안그러면 사기당선
news,연합뉴스,이재명,생각이란걸 한다면 이번에는 이재명 아닌가? 준비 부족한 초보 때문에 나라가 이모양 된거야 기억합시다
news,연합뉴스,이재명,김문수 36프로? 이보시오~~모르면 찍지마쇼~~그래도?한번더 믿는다고? 당신같은 사람들 때문에 내란이 일어난겁니다!! 그런데 그래도 한번 믿어본다고? 대한민국 국민이라면 그럼 안되는겁니다!!
news,연합뉴스,이재명,뻔뻔 이재명 ~~~재판결과 얼른 나와라 저런 사람이 대통령후보라니
news,연합뉴스,이재명,"내란은 본적도없고 더불어 포도괴물당 내란은 니들이하고있다.거짓으로 없는 내란을 구워먹고,삶아먹고,우려먹고 끓여먹고 ,볶아먹고,씹어먹는 거짓란조작당에 떳다방당,기혹부동산당 에 속는 국민이 원망스럽다"
news,연합뉴스,이재명,"이준썩 개새는 절대 0.9% 미만의 득표를 할게다....! 대통령이 되고 싶다는 인간...? 바퀴벌레가 해야할 말이 있고, 하지 말아야 할 말을 분간조차 못하는 개새가 무슨 대통령이냐~~~??? 마을 이장도 못할 개새다. 성기가 아니고 중요부분이라고 해도... 문제가 될텐데... 하여튼 이런 돌대갈도 하버드에서 받아 줬다니... 애매한 하버드가 실망이다. 모지리를 배출했으니....!"
news,연합뉴스,이재명,이재명 예전 과거에 김일성 초상화 앞에서 사진찍은 이유가 대채 궁금함 찌라시 아니고 인터넷 이재명 북에가서 사진찍은거 보면 절대 저넘을 지지 못함
news,연합뉴스,이재명,40대이상 누루니까해당연령은 해당되지않습니다 고로 문수옹이 가능성이있다 단정짓지말라 6월3이리다들투표합시다 여러분 우리의주권을 당당히지킵시다
news,연합뉴스,이재명,리씨요~궁이란분이있는데 찢어도되요? 아님꽃아야되나? 아니다꼬메는게 어떠요? 답변바람
news,연합뉴스,이재명,탄핵심판 한창인 내란범 지지율이 50%돌파했다 할때는 서로 얼싸안고 좋다고 떠들며 잘만 믿더니 ㅋㅋㅋ 하는 짓들보면 정말 가관이다 가관이여 ㅋㅋㅋ
news,연합뉴스,이재명,"<< 어대이재명에게 바란다 >>> 최강욱 전의원을 국가기강 수석(5년). > 박(임)은정을 사법개혁 특위(5년). 흔들림없이 일관되게 사법개혁 완성해야 찐.선진 대한민국으로 갈 수 있습니다. 그러기 위해서는 차기 정부는 탕평책이어야 합니다. 진정한 일꾼만 선별하여 등용 바랍니다. 정계에 바라는 유일한 희망입니다. PS) 가능하다면, 문형배.전헌법재판관 재임용."
news,연합뉴스,이재명,이재명 끈아들 500만원 벌금 확정 이런 집안이 어떻게 1위 이해가 어렵습니다 여론조사원도 이재명 지지자 같다
news,연합뉴스,이재명,똑똑한 것들은 어려서부터 주먹으로 소꼽놀이한다매
news,연합뉴스,이재명,"범죄명은 조폭보다 나쁘다. 조폭은 지금 가진 돈만 뺏는데, 범죄명은 미래 돈과 기회마저 뺏을 거다. 암탉 배를 갈라 알을 꺼내 먹겠다는 거다. 소 잡아 먹는 사람 따로, 소 키우는 사람 따로 먹튀경제학이다. 청년 세대, 미래 세대 등골을 미리 빼먹겠다는 거다. 베네수엘라를 망친 차베스 시즌 2가 될 거다."
news,연합뉴스,이재명,"누가 이재명을 검사사칭이라더냐? 칼빵,꽂빵,긁빵,칼빵... 그는 진정한 소드마스터다."
news,연합뉴스,이재명,저런 죄인의 통치를 받아야 하나. 나원참..
news,연합뉴스,이재명,2참에 연합도 갈아엎자~
news,연합뉴스,이재명,✌️2번에도 2번이 2긴다✌️
news,연합뉴스,이재명,댓글부대들 장난아니네요
news,연합뉴스,이재명,ㅋㅋㅋ60대 이상이면 전화 끊는다는데? 맞냐 저거
news,연합뉴스,이재명,중국인 투표권 부동산 건강보험 금융대출.. 상호주의 원칙을 반드시 적용하고 잘못된 법제도를 뜯어고칠수 있는 후보를 대통령으로 뽑고 싶습니다... 그리고 제주도 무비자 입국제도 폐지하고.. 제주도가 중국인들 때문에 더러워진다.. 간첩법도 새로 개정하고 ..특히 중국간첩들이 너무 많다.. 진짜 나라가 엉망이 되어간다...얼마전에 중국정부가 용산땅을 매입했다고 들었다..제발 좀 막으세요.. 이 나라는 앞으로 우리 자손들이 살아갈 나라인데..왜 자꾸 중국인들이 나라땅을 사도록 내버려둡니까? 진짜 너무 답답하고 화가 난다
news,연합뉴스,이재명,아니 공약도 없고 뭘하려고 하는건지도 모르는 2번을 찍는다고?? ㅋㅋㅋㅋ
news,연합뉴스,이재명,네이버 댓글 수준 여전하네 내란수괴 못버리고 좌파좌파 이지럴하는 할베 수준 처참하다
news,연합뉴스,이재명,6001명 여론조사 나왔다 !!! 얼마차이 안난다 좌파 여론조사야ㅋㅋㅋㄱㄱㅋㅋㅋㅋㅋ글구 이재명아들 이동호 도박및 온라인 성희롱 500만원 벌금 나왔고 본인이 인정해서 재판안가고 벌금냈다ㅋㅋㅋㄱㅋㄱ좌파 언론은 입꾹닥하고있지만이재명 대통령 못되면 뒷감당 어찌하려고하냐ㅋㅋㅋㄱ
news,연합뉴스,이재명,범죄자상이네 하는짓도 가관이고 도박에 성매매에 특정인 여혐 언어폭력까지 저걸 진짜 가만둘꺼임?
news,연합뉴스,이재명,댐 터지는것을 젓까락으로 막을 순 없다
news,연합뉴스,이재명,"이재명은 법을 파괴해야 살 수 있는 범죄자다 !!! 민주당과 자신이 살기 위해 대통령되려고 한다 !!! 대법원에서 부정선거 유죄 판결 바든 자다 !!! 카톡검열, 민주파출소, 국회증언법, 간첩 확대법 반대, 마약 방지법 반대, 한국이 기축통화국 사기발언, 무안공항 참사, 대법원 판사 100명, 대북송금, 다 ~~~~ 나쁜 짓, 국민 부담 개발사업 거북선 대장동 다 합니다 !!! 본투표로 청렴영생 부폐즉사 의 신념으로 살아온 후보 2번 김문수 찍자 !!! 더 이상 이재명에게 속지 말자 !!!"
news,연합뉴스,이재명,짜맞춰진 구성원에다 백날 조사해봐야 뻔한거 아닌가? 부정선거를 위해서 미리 각본쓰고 그걸 핑계로 맞출려고 부단히 노력하는구나 민심과 완전 딴판일세 저걸 믿는자들아 저걸 작업이라고 하지
news,연합뉴스,이재명,국힘당과 윤석열 집권후 살림살이 좀 나아졌습니까!
news,연합뉴스,이재명,이재명 후보님 힘내세요! 지지합니다
news,연합뉴스,이재명,홍준표는 어렸을때 친구가 돼지발정제 쓰던걸 말리지못해 후회한다고 본인 회고록에서 글 쓴거 가지고 홍준표 본인이 발정제 쓴거마냥 매도하더만 이재명 아들은 벌금 500만원 혐의확정된 범죄에 대해 언급해도 언급한 인간이 잘못이란다ㅋㅋㅋ 요도견들 진짜 정신좀 차려라. 인지부조화 안오냐??
news,연합뉴스,이재명,아니 아들.. 허위사실이라더니 기사 났더라? 입막음 대박이네
news,연합뉴스,이재명,"아버지는 찢고 어머니는 긁고 아들은 꽂고 그리고 그 집에는 과일을 무척 좋아하는 코끼리가 있다고 하던데, 혹시 어느 집인지 아시는 분들? 댓글 써주세요!"
news,연합뉴스,이재명,"어차피 여론조사는 하는 사람들만 하는 것이고 대부분은 바로 전화를 끊기 마련인데, 표본 집단의 대표성이 떨어져 통계적 왜곡이 발생하게 쉬운 지지율이라는 지표를 보여줌으로서 편승효과를 노리는 것 같음"
news,연합뉴스,이재명,오백만원
news,연합뉴스,이재명,김문수 전과7범은 왜 얘기안해?자기반성 객관화가 안되는 내란정당 국민의짐 강간의힘은 죄책감 그런거 없나? 오로지 2찍 개돼지 선동 말고는 관심없지?
news,연합뉴스,이재명,권영국이 젤눈제.. 한마디도 못하고 인권 소수자 대변인 한다고....ㅊ ㅊㅊ
news,연합뉴스,이재명,안수신안제가치국평천하 ᆢ
news,연합뉴스,이재명,매우 슬프지만 어쩌겠냐? 대안이 되는 후보라도 있어? 21대 선거는 자체가 인재가 없는거고 갑자기 치르게 된 반쪽짜리 선거라서 더더욱 그렇다. 아직도 누굴 찍을찌 확실치도 않는데. 정말 아예 범 야권 후보를 찍어야 될듯.
news,연합뉴스,이재명,국격은 니들이 다 떨어뜨렸잖니... 마른 하늘에 날 계엄... 당연히 같이 탄핵시킬줄 알았는데 반대... 국가 차원에선 그게 더 문제라본다. 북한과 외교안하듯이 그런 반민주 집단이랑 말섞겠나?
news,연합뉴스,이재명,김문수는 전과가 그렇게 많다면서? ㅎㅎㅎ
news,연합뉴스,이재명,마지막까지 어떻게든 이재명 털어보려고 해도 이재는 이재명이다. 내란범 국짐당은 잘 보아라. 이제는 너희들이 아무리 뭐라해도 속아 넘어가는 국민은 없다.
news,연합뉴스,이재명,성동아~~~~~~~~~~ 더 떨어질 국격이 있냐~~~~~~~~~~ 쪽팔린다 진짜
news,연합뉴스,이재명,<🔴개서결 내란수괴🔴> 끝까지 보유했던 빨간당이 국격을 따진대요‼️ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
news,연합뉴스,이재명,김거니 경제패밀리를 보유한 국힘이 국격을 말해? 국짐 출신 준천박은 국격인가? 돼지홍아저씨도 그쪽 출신이고.
news,연합뉴스,이재명,"이준석 사악하고 야비하다. 정책을 논하기보다 워딩을 추잡하게 바꾸는 교묘함으로 국민을 기만하고 상대 후보를 깎아내리려는 뻔뻔함, 그런 인성으로 대통령 선거에 나오다니ᆢ"
news,연합뉴스,이재명,국격? 내란당이 할말인가? ㅋㅋ 이재명 대통령 확실해 보이니까 ㅈㄴ급했네
news,연합뉴스,이재명,일반인은 상상도 못하는 표현 ...누구는 합니다!!!
news,연합뉴스,이재명,이재명 가족 전부 모아도 김건희 못이기겠다
news,연합뉴스,이재명,김문수도 전과지 아마~
