keyword,comment,nouns_adjs
김문수,이런 슬로건 매우 좋습니다 누구의 도움과 후광효과가 아닌 이제 김문수 후보님 독자태세로 인물 vs 인물 후보님 강점을 어필 부각 시켜야 합니다 심규진 교수 판세분석 심규진 교수님 김문수 후보 필승전략 슬로건 제시 국민 여러분이 반명 빅텐트 입니다 한덕수한동훈홍준표이준석이 아닌 국민 여러분이 반명 빅텐트 이 슬로건으로 전략 짜야 합니다,"['슬로건', '좋', '도움', '과', '후광', '효과', '김문수', '후보', '독자', '태세', '인물', '인물', '후보', '강점', '어필', '부각', '심규진', '교수', '판세', '분석', '심규진', '교수', '김문수', '후보', '필승', '전략', '슬로건', '제시', '국민', '반명', '빅텐트', '한덕수', '한동훈', '홍준표', '이준석', '국민', '반명', '빅텐트', '슬로건', '전략']"
김문수,제발김문수,['김문수']
김문수,뭐야 이런 쓰레기를 왜 나한테 보내냐,['쓰레기']
김문수,문수爆亡,['문수']
김문수,우리나라가 바로 설려면 김문수 대통령 되야 됩니다,"['우리나라', '김문수', '대통령']"
김문수,theassembly_kr 국회 해산만 남음,"['국회', '해산']"
김문수,우리나라 선조들 국적이 일본이라한 사람 일본사람이 왜 우리나라 대통령 후보로 나왔누,"['우리나라', '선조', '국적', '일본', '사람', '일본', '사람', '나라', '대통령', '후보']"
김문수,꼴값을 작작해라 미담제조기 사진찍는 곳에서는 미담이겠지,"['꼴', '값', '미담', '제조기', '사진', '곳', '미담']"
김문수,지랄도 풍년이다,"['지랄', '풍년']"
김문수,지하철역에서 김용태한테 지나가는 사람들 자기한테 오라고 막아막아 그래도 많은 사람들이 피해감 그저 사진만 찍을라고 시민들 불편하게 길막고 현충원에서는 채상병이 누군지도 모르고 파도파도 괴담만,"['지하철역', '김용태', '사람', '많', '사람', '피해', '사진', '시민', '불편', '길', '현충원', '채상병', '파도', '파도', '괴담']"
김문수,진짜 댓글들 심각하다 인류애 떨어지네 조금만 생각해봐도 어디가 상식인지 보이는데,"['댓글', '인류애', '조금', '생각', '상식']"
김문수,119한태는 왜그리 모질게 모질인가,"['태', '모질', '모질']"
김문수,갑질만 하던 사람이 밥한번 퍼줬다고 미담이냐,"['갑', '사람', '밥', '미담']"
김문수,119갑질이 미담이라고 속은119전화해서 이름 안댔다고 내가 누군줄알고 감히 이러면서 파직시킨 그런인성일꺼임,"['갑', '미담', '속', '전', '이름', '줄', '파직', '인성', '꺼']"
김문수,태극기 부대 대장,"['태극기', '부대', '대장']"
김문수,미담이 많은데 왜 권위의식으로 쩔었을까,"['미담', '많', '권위', '의식']"
김문수,119구급차나 비켜주지 참내,['구급차']
김문수,유투브 선동 찌라시 안 먹히니까 인스타로 알바들 다 넘어 왔나보네,"['유투브', '선동', '찌라시', '인스타', '알바']"
김문수,파파미 응원합니다,"['파', '파', '미', '응원']"
김문수,최근에 들은얘기중에 제일 웃김,"['최근', '얘기', '중']"
김문수,그러게 그렇게 미담에서 끝냈어야지 권력에 눈이 멀어서 일본국민 이야기하고 계엄 사과 안한다고 버티고 그러다 혼자 사과하고 당사자한테 나가라하지도 못하고 지금은 파도파도 흑역사네,"['미담', '권력', '눈', '멀', '일본', '국민', '이야기', '계엄', '사과', '사과', '당사자', '지금', '파도', '파도', '흑역사']"
김문수,민주당 그 후보 그딴 아들 둘 바에 없는게 낫지,"['민주당', '후보', '아들', '바', '없', '것']"
김문수,그 대선후보의 아들 아 먹고싶다,"['대선', '후보', '아들']"
김문수,민주당 수준을 적나라하게 드러내내요,"['민주당', '수준', '적나라하']"
김문수,자식이 있으면 더 잘한다는 근거는 뭐죠,"['자식', '근거']"
김문수,이재명 자식들을 보고도 이런말이 나오다니,"['이재명', '자식', '말']"
김문수,문다혜 자선기부금 띄어먹고 음주운전 불법숙박업소 전남편 채용비리 이재명 아들 은 병역 탈영의혹 안마시술소 댓글,"['문다혜', '자선', '기부금', '음주운전', '불법', '숙박업소', '전', '남편', '채용', '비리', '이재명', '아들', '병역', '탈영', '의혹', '안마시술소', '댓글']"
김문수,남녀 갈라치기 자극적이고 편파적인 언론 방송 편성 저출산 유도 가족의 해체를 위해 그 누구보다 솔선수범한 집단이면서 언행불일치 발언 또 시작이네,"['남녀', '치기', '자극', '편파', '언론', '방송', '편성', '출산', '유도', '가족', '해체', '솔선수범', '집단', '언행', '일치', '발언', '시작']"
김문수,민주당이 주장하는 차별금지법은 예외적용이 또 따로있나 느그들 마음대로 차별금지네,"['민주당', '주장', '차별금지법', '예외', '적용', '차별', '금지']"
김문수,이재명 아들보면 아니다 드럼통 무서워잉,"['이재명', '아들', '드럼통']"
김문수,이재명은 군대안갔다왔는데 왜 건드려,"['이재명', '군대']"
김문수,말만 보면 민주당 남자들이 임신하고 애 낳은 줄 알겠네 임신해봤냐고,"['말', '민주당', '남자', '임신', '애', '줄', '임신']"
김문수,자식을 낳으면 뭐해 제대로 키울 그릇이 안되는데 같잖네,"['자식', '그릇', '같잖']"
김문수,더불어민주당 인사가 대선 후보에게 내뱉은 이 저열한 발언은 단순한 실언이 아닙니다 국민을 대표하는 공당의 구성원이 인격과 가정사를 조롱하고 대통령 후보 자격을 출산 여부로 판단하는 시대착오적 인식을 드러낸 것입니다 정책과 비전이 아닌 인신공격과 조롱으로 상대를 깎아내리는 정치 그 자체가 민주주의를 후퇴시키는 악성 종양입니다 더 큰 문제는 이런 발언이 한두 사람의 돌출이 아니라 민주당 내 뿌리 깊은 오만과 진영논리의 부산물이라는 점입니다 국민 앞에 부끄러운 줄 아십시오 이런 저급한 막말 정치로는 통합은커녕 분열만 키울 뿐입니다,"['더불어민주당', '인사', '대선', '후보', '발언', '단순', '실언', '국민', '대표', '공당', '구성원', '인격', '가정사', '조롱', '대통령', '후보', '자격', '출산', '여부', '판단', '시대', '착오', '인식', '것', '정책', '비전', '인신공격', '조롱', '상대', '정치', '자체', '민주주의', '후퇴', '악성', '종양', '크', '문제', '발언', '사람', '돌출', '민주당', '뿌리', '깊', '오만', '진영', '논리', '부산물', '점', '국민', '앞', '줄', '저급', '막말', '정치', '통합', '분열', '뿐']"
김문수,저래 말해두고 페미편 차금법 낙태 다 추진하는게 민주당 아인교 진짜 생명을 위한길은 니들이 다 막아두고 이제와서 자녀낳아라 이딴 개소리를 지껄이네,"['말', '페미편', '차금', '법', '낙태', '추진', '것', '민주당', '아이', '생명', '길', '자녀', '개소리']"
김문수,수준미달 민주당,"['수준', '미달', '민주당']"
김문수,을하네 산수도 수학도 아니고만,"['을', '산수', '수학']"
김문수,쟤들을 어찌냐,[]
김문수,이준석 5 는 그럼 외계인 인가 봅니다,"['이준석', '외계인']"
김문수,돌머리들만의 신박한 계산법이네요,"['돌머리', '박', '계산법']"
김문수,멀리안가요 잘다녀오세요 저승길 외롭지않게,['저승길']
김문수,머저리집단,"['머저리', '집단']"
김문수,보수지만 부정선거는 진짜 아니다 윤석열 탄핵도 반대했었지만 부정선거는 못 믿겠음,"['보수', '부정', '선거', '윤석열', '탄핵', '반대', '부정', '선거']"
김문수,달리 2찍들보고 개돼지라 하는게 아님,"['개돼지', '것']"
김문수,이것으로 보수는 끝났습니다 오늘 한동훈과 김문수 토론을 보면서 님들 봐 보세요 토론의 수준을 보세요,"['보수', '한동훈', '김문수', '토론', '님', '토론', '수준']"
김문수,홍준표 나 당신을 지지했다 듣기 싫은 소리도 솔직히 많이 했다 그래도 그 솔직함이 이제는 필요하다고 생각 했는데 이제는 볼 수 없구나,"['홍준표', '지지', '싫', '소리', '이제', '필요', '생각', '이제', '수', '없']"
김문수,진정한 보수의 꽃이 졌다,"['진정하', '보수', '꽃']"
김문수,홍준표님 무소속 출마 하십시오 응원합니다,"['홍준표', '소속', '출마', '응원']"
김문수,적어도 보수는 홍준표 라고 생각했는데 고생하셨습니다,"['보수', '홍준표', '생각', '고생']"
김문수,마지막 보수가 죽는날,"['마지막', '보수', '날']"
김문수,홍카가 말에 필터가 없었지 맞는 말은 했다 아직도 한동훈 김문수에 밀렸다는게 이해가 안간다,"['홍카', '말', '필터', '없', '말', '한동훈', '김문수', '것', '이해']"
김문수,법을 밟고 일어서려는 그 누구보다 아름다운 뒷태다 솔직히 30년이면 아쉬움이 큰데 한번에 정계를 뒤로한다는게 국민들이 이젠 누굴 믿고 맡길 수 있으련지 노련하게 다독여주던 사람들이 떠나는거 같다 양을 가장한 사람들은 슬슬 들어오려 하고 솔직하게 소신발언한 사람들은 떠나는 지금,"['법', '뒷태', '년', '아쉬움', '크', '번', '정계', '뒤', '것', '국민', '이제', '수', '노련하', '사람', '거', '같', '양', '가장', '사람', '소신', '발언', '사람']"
김문수,멋진다 준표 형님 기회는 다시 옵니다,"['멋지', '표', '형님', '기회']"
김문수,하 준표형 고생많았어요,"['준표', '형', '고생', '많']"
김문수,진정한 보수의 기둥이 떠나는구나 국힘 정신좀 차려라,"['진정하', '보수', '기둥', '국', '힘', '정신']"
김문수,너무 안타깝습니다 지지한 분인데,"['지지', '분']"
김문수,홍준표님 응원합니다,"['홍준표', '응원']"
김문수,다들 힘든시기를 보내는구나,"['힘들', '시기']"
김문수,넌 필요없지,"['필요', '없']"
김문수,본인이 별로 주목못받고 위협적이지 못한 후보라는걸 스스로 인정한셈,"['본인', '주목', '위협', '후보', '거', '인정', '셈']"
김문수,김문수 의원님 응원합니다,"['김문수', '의원', '응원']"
김문수,문수형 좋다,"['문수', '좋']"
김문수,경호는 필수입니다,"['경호', '필수']"
김문수,문수햄 그러다 진짜가십니더,"['문수', '햄']"
김문수,6명은왜남겨놓냐,['명']
김문수,지금이니,['지금']
김문수,큰일을하실분이 나만아시면 안됩니다 경호하시는분도 일을해야지,"['큰일', '분', '경호', '분', '일']"
김문수,40명씩이나 달고 댕김,['명']
김문수,경호원도 돈받고 밥먹고 살아야죠 이재명과 다르다고 허세 부리다가는 오히려 노동자 부당해고로,"['경호원', '돈', '밥', '이재명', '다르', '허세', '노동자', '부당', '해고']"
김문수,6명 경호원분들 더 힘들시겟다,"['명', '경호원', '힘들']"
김문수,오지랍도 정도컷,"['오지랍', '정도', '컷']"
김문수,2찍 하는애들이 대부분 폭력적이고 테러리스트 기질이 있으니까,"['애', '폭력', '테러리스트', '기질', '있']"
김문수,자유대한민국을 꼭 지켜주세요,"['자유', '대한민국']"
김문수,이재명을 꼭 이겨주십시오,['이재명']
김문수,응원합니다,['응원']
김문수,김문수 하늘이 내려 주신 대통령 대통령 아무나 하나,"['김문수', '하늘', '대통령', '대통령']"
김문수,멋지세요 모든 역경을 이겨내고 반드시 대통령이 되시길 바랍니다 지지합니다 문수대통,"['멋지', '역경', '대통령', '지지', '문수', '대통']"
김문수,정말정말 응원합니다 태어나서 이렇게 대통령을 응원한적 처음입니다,"['응원', '대통령', '응원', '적', '처음']"
김문수,너무 오랫동안 정치권의 왜곡된 현상들을 보다가 오랜만에 꼿꼿문수 후보님 보고 응원하기로 했습니다 죽기 살기로 하시기 바랍니다,"['오랫동안', '정치', '왜곡', '현상', '오랜만', '문수', '후보', '응원']"
김문수,김문수후보님 매력있으세요 화이팅입니다,"['김문수', '후보', '매력', '화이팅']"
김문수,김문수 후보님 윤석열대통령께서 하나 되라는 메세지를 주셨습니다 그 뜻대로 후보님을 지지 합니다 다시 하나가 되어 위대한 자유대한민국을 만들어 주시기를 간절히 기도하고 응원 하겠습니다,"['김문수', '후보', '윤석열', '대통령', '메세지', '후보', '지지', '자유', '대한민국', '기도', '응원']"
김문수,든든하고 안심되요 열심히 응원합니다 위대한 대한민국으로 세워주세요 기도드립니다,"['든든하', '안심', '응원', '대한민국', '기도']"
김문수,김통령,"['김', '통령']"
김문수,꼿꼿문수 후보님 하이팅,"['문수', '후보', '하이팅']"
김문수,반드시 이기셔야합니다,[]
김문수,남은 기간 제 모든 걸 걸겠습니다 김문수 대통령님 가즈아,"['기간', '거', '김문수', '대통령', '가즈아']"
김문수,후보님 파이팅 하십시오 응원하겠습니다 경주 울산에 유세하러 오셨을 때 손 한번 잡아드리겠습니다,"['후보', '응원', '경주', '울산', '유세', '때', '손', '번']"
