platform,press,keyword,comment,tokens,score
news,기타,김문수,술집 출신은 아니란거는 인정한다 담배도 안피우고 그외 역량은 쫌 그런다,"['술집', '출신', '인정', '담배', '피우', '역량', '그러']",1
news,기타,김문수,고졸공장노동자 출신여성이 갈수있는 최대는 어디입니까? 1.대통령부인 2. 국회의원부인 3.회사사장부인 4.노가다출신 부인 확실한 정답을 골라 주세요,"['고졸', '공장', '노동자', '출신', '여성', '가', '있', '최대', '대통령', '부인', '국회의원', '부인', '회사', '사장', '부인', '노가다', '출신', '부이', '확실하', '정답', '고르']",0
news,기타,김문수,전광훈이한테 십일조 및 특별헌금은 얼마나 했는지 말해봐~ 그래서 그러고 나대는구나.~!!ㅉ~ㅉ,"['전광훈', '십일조', '특별', '헌금', '그러', '나대']",0
news,기타,김문수,유력 정당의 대통령 후보 배우자라는 자리가 설난영 씨의 인생에서는 갈 수 없는 자리다. 그래서 이 사람이 지금 발이 공중에 떠 있다 << 이건 확실히 실언인데 ㅋㅋㅋㅋ,"['유력', '정당', '대통령', '후보', '배우자', '자리', '설난영', '인생', '가', '자리', '발', '공중', '뜨', '실언']",0
news,기타,김문수,설씨가 노동운동했다고.. 본인. 입으로 노동운동할 얼굴이냐고 반문했는데...고등학교졸업후에 멋모르고 전자회사 노동조합워원장했다고 ...뭘 알고 했을까? ..대한민국에 노동조합이 몇개인가 보통사람들은 조합위원장 함 했다고 노운동했다고 자랑질 안혀..,"['설', '노동', '운동', '본인', '입', '노동', '운동', '얼굴', '반문', '고등학교', '졸업', '후', '멋모르', '전자', '회사', '노동조합', '워', '원장', '알', '대한민국', '노동조합', '보통', '조합', '위원장', '함', '노', '운동', '자랑', '혀']",0
news,기타,김문수,김문수같은 사람이랑 살면 어떤 여자도 훌륭해짐,"['김문수', '살', '여자']",0
news,기타,김문수,청렴하고 도덕적으로 깨끝한 부부네요.,"['청렴', '도덕', '깨끝', '부부']",0
news,기타,김문수,솔직히 인신공격이 맞지. 이재명 형수쌍욕이나 이준석 젓가락 발언은 이해가 되었지만 이건 훨씬 천박하게 들렸다.,"['인신공격', '맞', '이재명', '형수', '쌍욕', '이준석', '젓가락', '발언', '이해', '천박', '들리']",-2
news,기타,김문수,유시민의 인간됨됨이와 댓글을 보면서 이재명 지지자들의 인간됨됨이를 확인했습니다. 진보? 개가 웃습니다.,"['유시민', '인간', '됨됨이', '댓글', '이재명', '지지자', '인간', '됨됨이', '확인', '진보', '개', '웃']",0
news,기타,김문수,민주당 대통령 후보 마누라는 참으로 훌륭하십니다 조카한테 욕하고 법카로 맛있는거 사드시고 재판도 받으시고 자식 교육도 잘 시키시고 대단하십니다 ㅋㅋㅋ유시민은 뇌가 썩어서 녹아 없어졌나 봅니다 ㅋㅋㅋ,"['민주당', '대통령', '후보', '마누라', '조카', '욕', '법카', '맛있', '사', '재판', '받', '자식', '교육', '시키', '유시민', '뇌', '썩', '녹']",-2
news,기타,김문수,유시민 입좀닫고 있어라,"['유시민', '입', '닫']",0
news,기타,김문수,표창장 위조한 조국 일가는 쉴드 치면서 누구는 대학 안 나왔다고 무시하냐? 난 저 위선을 일찌감치 알아챘지만 그동안 방송이며 강단에서 떠들어댔던 말들 하나하나가 다 거짓말이었다는걸 많은 사람들이 좀 깨닫고 느끼기를 바란다~ 위선자들에게 속아 그들이 비호하는 마피아 같은 집안을 대통령실로 보내려 하고 있는 자신들을 좀 돌아보고 각성 해라~,"['표창장', '위조', '조국', '일가', '쉴드', '치', '대학', '나오', '무시', '위선', '알아채', '동안', '방송', '강단', '떠들', '하나하나', '거짓말', '많', '깨닫', '느끼', '바라', '위선', '속', '비호', '마피아', '집안', '대통령실', '보내', '자신', '돌아보', '각성']",-2
news,기타,김문수,"우리나라 헌법에 연좌제는 없다, 최근에 윤석열이 깽판을 쳐서 또 대선을 하게 되었다, 하지만 윤석열 때문에 사기꾼 범죄자가 대통령이 되면 대한민국이 너무 불행해질것 같다.","['나라', '헌법', '연좌', '최근', '윤석열', '깽판', '치', '대선', '윤석열', '사기', '범죄자', '대통령', '대한민국', '불행']",-2
news,기타,김문수,저 내란정당것들은 정상이 아님. 아직도 배우자가 대통년인줄 암. 그동안 그렇게 살아와서 그런듯. 오죽 후보자가 내세울게 없으면 포커스를 와이프한테 맞추냐 ㅎㅎ,"['내란', '정당', '정상', '배우자', '대통', '인줄', '동안', '그렇', '살', '그러', '후보자', '내세우', '포커스', '와이프', '맞추']",1
news,기타,김문수,유시민도 센티멘탈 지적인 전에랑 다르게. 요즘은 과격해졌어!! 꼰대 안되길 바랬는데!!,"['유시민', '센티멘탈', '지', '애', '다르', '요즘', '꼰대', '바래']",0
news,기타,김문수,김문수대통령후보님 설난영여사님 정말 빛나는 분들 입니다.2번 김문수대통령후보님 🎉🎉🎉,"['김문수', '대통령', '후보', '설', '나', '영', '여사', '빛나', '김문수', '대통령', '후보']",0
news,기타,김문수,"한 가정의 남편, 아버지로서 정말 멋있어 보입니다.","['가정', '남편', '아버지', '멋있', '보이']",0
news,기타,김문수,유시민이 선을 넘었음. 항상 공부하려는 모습이 멋지게 보였었는데 이번 발언은 경솔했음.,"['유시민', '선', '넘', '공부', '모습', '멋지', '보이', '이번', '발언', '경솔']",0
news,기타,김문수,"설난영, 김문수와 유시민 한번 대질시켜 보라. 한번 누가 옳은 말을 하는지 보련다. 운동권선배 김문수가 투옥시 끝까지 챙겼던 유시민, 전향후 매몰차게 유시민 쌩깐 김문수 부부. 조합위원장이었던 설난영, 엊그제 후보자 부인자격으로 한 행사에서 노조활동을 비하했다던데 말이다.","['설', '영', '김문수', '유시민', '대질', '옳', '운동권', '선배', '김문수', '투옥', '끝', '챙기', '유시민', '향후', '매몰차', '유시민', '쌩깐', '김문수', '부부', '조합', '위원장', '설란', '영', '엊그제', '후보자', '부인', '자격', '행사', '노조', '활동', '비하']",0
news,기타,김문수,이죄명 아들을 비롯한 야당넘들의 잇따른 여성 노인비하보도에 국민들은 분노를 넘어 충격에빠져 지지철회가 잇따르고있다!! 정부여당이. 성일종 권성동 김은혀 나경원등 이죄명 특별검증단이 야당넘들의 성범죄를 삿삿이 털어서 낫낫이 까발려 맛대응하면 충분히 김문수후보가 윤대통령의 뒤를이어 자유대한민국을 미래를 이끌수있을것!,"['죄명', '아들', '야당넘', '잇따르', '여성', '노인', '비하', '보도', '국민', '분노', '넘', '충격', '빠지', '지지', '철회', '잇따르', '정부', '여당', '성일', '종', '권성동', '김', '혀', '나경원', '죄명', '특별', '검증단', '야당', '성범죄', '삿삿이', '털', '낫', '낫', '까발리', '맛', '대응', '김문수', '후보', '윤', '대통령', '뒤', '잇', '자유', '대한민국', '미래', '이끌', '있']",-4
news,기타,김문수,유시민 뇌가썩는 전라도공산당,"['유시민', '뇌', '썩', '전라도', '공산당']",0
news,기타,김문수,"민주당 노무현재단 이사장으로 입만 열면 약자편, 평등을 내세우면서 설난영여사의 학력과 노동자이력을 조롱하고 비하하는 민주당의 핵심 인사인 유시민이.김혜경의 숙대피아노과가 그리 대단한 학벌인가 상대 부인의 고졸학력과 노동자 이력을 조롱할 만큼","['민주당', '노무현', '재단', '이사장', '입', '열', '약자', '편', '평등', '내세우', '설난영', '여사', '학력', '노동자', '이력', '조롱', '비하', '민주당', '핵심', '인사', '유시민', '김혜경', '숙대', '피아노', '과', '학벌', '상대', '부인', '고졸', '학력', '노동자', '이력', '조롱']",0
news,기타,김문수,시민이가 과거 대통령후보자 보고 구구단도 모른다고 지껄여 대더니 가관이다. 진보라는데 완전 가재수준이다.,"['시민', '과거', '대통령', '후보자', '구구단', '모르', '지껄이', '가관', '진보', '가재', '수준']",0
news,기타,김문수,"비록 김건희여사에 비하면 학력이나 외모는 쪼금 뒤떨어지지만, 천박한 법카여왕 김해경이보단 백배 품격이 낳다!","['김건희', '여사', '비하', '학력', '외모', '뒤떨어지', '천박', '법', '카', '여왕', '김해', '경위', '배', '품격', '낳']",-1
news,기타,김문수,유시민 지가 뭐잘난줄 착각..한심한인간 집에가서 발닦고 자라 지구를 떠나거라.~~,"['유시민', '잘나', '착각', '인간', '집', '가', '발', '닦', '자라', '지구', '떠나']",0
news,기타,김문수,유시민 작가여 - 덕을 세우세요. 정치를 떠나 한 인간으로 남의 부인을 그렇게 폄하할 수 있습니까.,"['유시민', '작가', '덕', '세우', '정치', '떠나', '인간', '남', '부인', '그렇', '폄하', '있']",2
news,기타,김문수,SNL은 원래 그런 프로그램이니 김혜경 여사도 출연했으면 될 일이나 유시민이 후보 부인의 학력과 지위를 거론한 것은 비겁하다. 후보 부인이 전과가 있는 것도 아니고 비리가 있는 것도 아닌데 흠 잡으려 겨우 꺼낸 것이 학력이 부족하고 남편을 통해 지위를 향상했다는 그런 이야기.,"['원래', '프로그램', '김혜경', '여사', '출연', '유시민', '후보', '부인', '학력', '지위', '거론', '후보', '부인', '전과', '비리', '있', '흠', '잡', '꺼내', '학력', '부족', '남편', '지위', '향상', '이야기']",0
news,기타,김문수,유시민 다시봤음. 속으로는 그런 생각을 하며 살아온거야? 역시… 선한 척은 하나 속으로는 사람을 그런식으로 나누어 한참 아래로 봤구먼 설난영을 그래도 잚은날 목숨걸고 함께 싸운 동지인데… 딱 선동가 그 이상도 이하도 아닌 일개 위선자 유시민! 이재명이 절대선이라고 해보시지 왜? ㅎㅎ,"['유시민', '속', '생각', '살아오', '선하', '속', '나누', '한참', '아래', '설', '나', '영', '잘', '목숨', '걸', '싸우', '동지', '선동가', '이상', '이하', '일개', '위선자', '유시민', '이재명', '선']",1
news,기타,김문수,여윽시 좌파소굴이네 요긴,"['여윽시', '좌파', '소굴']",0
news,기타,김문수,유시민 지식인인척 포장 하면서 본인은 엄청나게 높은 지위에 있는것 처럼 착각하고 있네요.. 예전에 60이 되면 뇌가 녹는다더라 이런말 했죠. 본인을 돌아보세요 ..설난영씨에게 무슨 열등감 갖고있나요? 참 저급합니다..,"['유시민', '지식인', '포장', '본인', '엄청나', '높', '지위', '착각', '예전', '뇌', '녹', '본인', '돌', '설란', '영', '열등감', '갖', '저급']",-1
news,기타,김문수,권양숙여사는 여상 중퇴다...그러면 중졸인것인데...유시민은 권양숙을 마음속으로 개무시 하겠구나...아! 노무현도 고졸인데...,"['권양숙', '여사', '여상', '중퇴', '중졸', '유시민', '권양숙', '마음속', '개', '무시', '노무현', '고졸']",0
